,0,1,2,3,4,5,6,7,8,9
312,13807,201924,17439,13807,63920,17439,197732,46303,202539,201924
313,201924,17439,201924,201924,17804,45838,267797,201924,63920,17439
314,17439,201220,48155,17439,201220,17804,46303,45838,17804,201220
315,201220,198288,46303,201220,4800,267797,201220,139002,201220,198288
316,198288,4800,63920,198288,198288,201220,139002,48155,4800,4800
317,4800,63920,139002,4800,139002,198288,48289,201220,198288,63920
318,63920,139002,4800,63920,23031,4800,23031,4800,139002,139002
319,139002,205036,198288,139002,205036,139002,4800,48289,23031,205036
320,205036,23031,23031,205036,396362,205036,205036,23031,205036,23031
321,23031,396362,201220,23031,13335,23031,396362,396362,396362,396362
322,396362,13335,205036,396362,27733,396362,13335,13335,13335,13335
323,13335,197732,396362,13335,197732,13335,217,3912,197732,197732
324,197732,3912,13335,197732,3912,3912,56040,205036,3912,3912
325,3912,48155,3912,3912,48155,48155,3912,56040,27733,48155
326,48155,134521,27733,48155,134521,134521,134521,134521,48155,134521
327,134521,25412,134521,134521,25412,25412,25412,25412,134521,25412
328,25412,9304,25412,25412,9304,9304,9304,9304,25412,9304
329,9304,48289,9304,9304,48289,48289,44234,217,9304,48289
330,48289,39563,48289,48289,39563,39563,45838,39563,48289,217
331,217,47251,217,217,47251,47251,21365,47251,39563,39563
332,39563,217,39563,39563,21365,217,39563,21365,47251,47251
333,47251,21365,47251,47251,217,56040,47251,6134,217,21365
334,21365,56040,56040,21365,6134,21365,6134,38074,21365,56040
335,56040,6134,21365,56040,56040,6134,38074,199150,56040,6134
336,6134,197331,6134,6134,197331,10881,137431,137431,6134,197331
337,197331,38074,197331,197331,38074,197331,197331,197331,197331,38074
338,38074,137431,38074,38074,137431,38074,37187,211722,38074,137431
339,137431,211722,137431,137431,211722,137431,211722,210,137431,211722
340,211722,13490,10881,211722,13490,211722,13490,13490,211722,13490
341,13490,30041,211722,13490,30041,30041,399748,399748,13490,30041
342,30041,44234,13490,30041,44234,13490,34760,30041,30041,44234
343,44234,399748,30041,44234,399748,399748,5786,37187,399748,399748
344,399748,211321,37187,399748,211321,211321,210,211321,211321,211321
345,211321,5786,399748,211321,210,37187,211321,34760,37187,5786
346,5786,210,211321,5786,11994,2514,133189,5786,210,210
347,210,37187,34760,210,133189,34760,207609,34385,34760,37187
348,37187,11994,210,37187,2152,210,2152,11994,2514,11994
349,11994,133189,11994,11994,34385,2152,34385,133189,2152,133189
350,133189,2152,2152,133189,37187,34385,37492,207609,34385,2152
351,2152,34385,133189,2152,37492,133189,51132,2152,133189,34385
352,34385,37492,37492,34385,51132,37492,49169,37492,37492,37492
353,37492,51132,51132,37492,49169,51132,2514,51132,51132,51132
354,51132,49169,49169,51132,5786,49169,11097,49169,49169,49169
355,49169,62184,62184,49169,62184,11097,24806,2514,27725,62184
356,62184,34760,24806,62184,207609,62184,395965,24806,62184,34760
357,27725,207609,27725,27725,24806,24806,62184,27790,24806,207609
358,34760,24806,395965,34760,395965,207609,22438,11097,207609,395965
359,207609,395965,207609,207609,22438,27790,27790,62184,27790,24806
360,395965,22438,27790,395965,27790,22438,205588,395965,395965,22438
361,22438,27790,22438,22438,26292,26292,11994,22438,22438,27790
