,0,1,2,3,4,5,6,7,8,9
184,1003259,6908,1000978,55108,6908,6908,51022,51022,6908,51022
185,13061,51022,51756,1000978,51022,51022,1000978,1000978,51022,1000978
186,1001648,1000978,1003259,1003259,1000978,1000978,51756,51756,1000978,51756
187,20415,51756,35403,1001648,1003259,51756,1003259,1003259,51756,1003259
188,6473,1003259,52790,51101,20415,1003259,52790,13907,1003259,52790
189,52357,52790,1001648,32397,1001648,52790,1001648,52790,52790,1001648
190,32397,1001648,20415,1002094,35403,1001648,51101,1001648,1001648,51101
191,31993,51101,13561,6468,6473,51101,32397,51101,51101,32397
192,1002094,32397,51101,52790,52790,32397,20415,32397,32397,20415
193,1002617,20415,32397,1002617,32397,20415,1002094,20415,20415,1002094
194,1002955,1002094,1002094,1002955,52357,1002094,1002617,1002094,1002094,1002617
195,34903,1002617,1002617,13561,1002094,1002617,52357,1002617,1002617,52357
196,1003195,52357,52357,52357,1002617,52357,1002955,52357,52357,1002955
197,12461,1002955,6468,1003195,1002955,1002955,6468,1002955,1002955,6468
198,1002622,6468,1002955,1002622,1003195,6468,1003195,6468,6468,1003195
199,1000053,1003195,1003195,20415,34903,1003195,17017,1003195,1003195,2039
200,1003244,2039,30940,31438,31438,2039,1002622,1002622,2039,1002622
201,1000416,1002622,1002622,1003244,1002622,1002622,34903,34903,1002622,34903
202,1003269,34903,1003244,1000416,1003244,34903,13378,1003244,34903,1003244
203,17889,1003244,1000416,1003269,1000416,1003244,1003244,1000416,1003244,1000416
204,1000968,1000416,1003269,17889,1003269,1000416,1000416,1003269,1000416,1003269
205,13561,1003269,17889,1000968,17889,1003269,1003269,17889,1003269,17889
206,1002795,17889,1000968,1002795,1000968,17889,17889,1000968,17889,1000968
207,1002371,1000968,53214,1002371,53214,1000968,1000968,53214,1000968,53214
208,6468,53214,1002795,6462,53971,53214,53214,1002795,53214,1002795
209,4274,1002795,1002371,53971,1002795,1002795,1002795,1002371,1002795,1002371
210,52790,1002371,53971,35403,6468,1002371,1002371,53971,1002371,53971
211,1003260,53971,31993,33643,1002371,53971,53971,17017,53971,17017
212,6462,17017,6462,31993,31993,17017,31438,31438,17017,31438
213,17017,31438,33643,1003260,13561,31438,1003260,31993,31438,31993
214,20186,31993,1003260,1002836,1003260,31993,6462,1003260,31993,1003260
215,1002836,1003260,17017,1002685,6462,1003260,1002836,6462,1003260,6462
216,31438,6462,31438,1002553,33643,6462,1002685,1002836,1002836,1002836
217,1002685,1002836,1002836,1003159,1002836,1002836,13561,1002685,6462,1002685
218,1002553,1002685,1002685,1001183,1002685,1002685,31993,13561,1002685,1002553
219,1003159,13561,1002553,1002737,1002553,13561,1002553,1002553,13561,1003159
220,1001183,1002553,1003159,1003179,1003159,1002553,1003159,1003159,1002553,1001183
221,1002737,1003159,1001183,1003245,1001183,1003159,1001183,1001183,1003159,1002737
222,1003179,1001183,1002737,53214,1002737,1001183,1002737,1002737,1001183,1003179
223,53971,1002737,1003179,55846,1003179,1002737,1003179,1003179,1002737,1003245
224,1003245,1003179,1003245,30940,1003245,1003179,1003245,1003245,1003179,55846
225,53214,1003245,55846,54081,55846,1003245,55846,55846,1003245,13561
226,35403,55846,54081,1002668,54081,55846,54081,54081,55846,54081
227,1002668,54081,1002668,54637,1002668,54081,1002668,1002668,54081,1002668
228,54637,1002668,54637,1002738,54637,1002668,54637,54637,1002668,54637
229,1002738,1002738,1002738,1003148,1002738,54637,1002738,1002738,54637,1002738
230,55846,4274,4274,1003206,4274,1002738,4274,4274,1002738,6473
231,1003148,6473,6473,1003247,30940,4274,6473,1003148,1003148,1003148
232,1003206,1003148,1003148,52680,1003148,6473,1003148,6473,4274,1003206
233,1003247,1003206,1003206,6473,1003206,1003148,1003206,1003206,6473,35403
234,52680,35403,1003247,1003217,1003247,1003206,1003247,35403,1003206,1003247
235,1003217,1003247,52680,55226,52680,35403,52680,1003247,35403,52680
236,55226,52680,51937,1003218,51937,1003247,51937,52680,1003247,51937
237,30940,51937,1003217,51937,1003217,52680,1003217,51937,52680,1003217
238,1003218,1003217,55226,1000377,55226,51937,55226,1003217,51937,55226
239,1000377,55226,1003218,1002796,1003218,1003217,1003218,55226,1003217,1003218
240,1002796,1003218,1000377,1002817,1000377,55226,1000377,1003218,55226,1000377
241,1002817,1000377,52257,52257,1002796,1003218,52257,1000377,1003218,52257
242,1002859,52257,1002796,1002859,52257,1000377,1002796,52257,1000377,1002796
243,1003241,1002796,1002817,35755,1002817,52257,1002817,1002796,52257,1002817
244,33643,1002817,1002859,1003241,1002859,1002796,1002859,1002817,1002796,1002859
245,1003251,1002859,35755,1003251,1003241,1002817,35755,1002859,1002817,35755
246,51101,35755,1003241,1003257,1003251,1002859,1003241,35755,1002859,1003241
247,1003257,1003241,1003251,54826,51101,35755,1003251,1003241,35755,1003251
248,1002595,1003251,1003257,1002595,1003257,1003241,1003257,1003251,1003241,1003257
249,1003035,1003257,54826,1003035,54826,1003251,54826,1003257,1003251,54826
250,53141,54826,1002595,53141,1002595,1003257,1002595,54826,1003257,1002595
251,1003065,1002595,1003035,1003065,1003035,54826,20186,1002595,54826,33643
252,51937,20186,53141,54575,53141,1002595,33643,20186,1002595,1003035
253,54015,33643,1003065,17770,1003065,20186,1003035,33643,20186,53141
