,0,1,2,3,4,5,6,7,8,9
299,28580,1001831,1001921,3282,1001718,1001846,53661,1001272,1001832,16991
300,1002562,1001145,54785,31423,54167,1002944,51508,55555,54436,1001815
301,52202,55240,50149,54012,1001562,54034,1002183,35277,54662,51236
302,26201,12331,11550,11202,13539,10696,24798,29415,10194,13667
303,32284,24634,24509,35733,32651,29610,31046,31349,30729,30669
304,20004,22777,15355,27530,26232,14876,28582,16583,27804,25697
305,13055,3719,4952,13195,11662,6959,12937,10749,12598,10287
306,114,28487,14685,4135,519,6576,2183,1485,2816,3639
307,27593,717,16020,1001917,16801,17250,31770,19332,17140,1001715
308,1001908,53533,1001278,16667,1001294,1001375,1002043,1001697,1001007,382
309,1001260,1001996,1001925,24584,1001981,1001848,1001291,25438,1001976,16978
310,1002641,1000265,1001750,51757,50658,1000903,55387,1001190,1000048,1003191
311,52181,54068,51643,1000745,1002669,50273,1002320,50338,1000792,50137
312,4274,23318,3685,31362,12997,33278,13838,13283,12786,15877
313,34104,31824,27108,32004,51010,29770,31874,24896,30735,33927
314,23937,19393,17950,19650,25177,23764,20551,16546,24838,28280
315,13640,3668,241,10982,13413,6725,17780,10735,14746,7021
316,4533,3206,15128,4288,6316,2334,2594,4251,6736,788
317,16973,1428,439,19374,17138,4344,29770,12800,11268,1001045
318,1001834,1001671,1001273,16505,1001376,1001263,1001901,1001925,1001302,28296
319,1001015,1002053,1002048,2447,1001831,1001720,32126,1001377,1001677,29788
320,35755,1000590,1003016,6467,34295,1002904,53471,1000011,52718,54993
321,33109,53695,54514,54482,1002736,50547,1000333,34940,1003083,53646
322,10696,11947,1000,25086,13691,18923,18595,25386,6867,11315
323,34561,33763,28320,34626,32828,29405,32969,30977,35733,30982
324,22092,13267,18613,24086,27673,19301,28966,17304,23891,23345
325,11404,2961,2554,16300,19213,6329,11374,3601,12014,13482
326,2707,16503,28940,6806,2624,10678,870,2941,4615,3732
327,30402,32317,14035,1001027,17151,10738,16146,1268,23290,1001260
328,1001828,1001254,1001385,14529,1001043,3131,1001843,1001932,1001018,31825
329,1001281,1001850,1002055,17032,1002233,1001832,1000438,1001012,1001906,2623
330,1002036,1003145,1000363,1001605,53737,1001882,33160,1002160,50897,1002309
331,54687,55450,35064,54832,1002518,51204,1001168,50306,1000825,54480
332,13681,22471,24221,26563,10266,25949,19423,12402,3600,13960
333,34088,31065,30621,33283,31211,26034,32409,30822,35670,32663
334,22074,13055,21277,23930,31665,19258,19843,21530,19597,24089
335,15610,6780,3419,21782,11472,7040,13533,6715,11046,13659
336,6647,14892,18089,3999,755,6837,6883,2576,6363,6549
337,31031,17502,31963,1001009,2442,3208,19032,15734,12760,1001287
338,1001910,1001373,1001263,28623,3178,1001281,1002053,1001851,1001013,10250
339,1001042,1001845,1001675,14035,1001851,1001677,1001289,1001374,1001859,17151
340,1002861,1000293,21916,1003075,50032,1000929,54522,50501,50496,1003272
341,52433,51140,52129,53548,50592,53013,54877,53761,53097,52849
342,18606,6588,17814,17951,20772,19053,7010,25324,10336,21714
343,32150,24995,33598,33537,50483,28965,52528,31285,50857,51426
344,21352,13870,22038,28331,28296,11451,23216,10249,28698,28436
345,16971,6616,6572,11145,13745,4788,18846,3103,11463,10497
346,6557,14719,16583,4850,6427,2662,3206,6870,3763,6248
347,11268,23254,23948,1001264,23289,26970,20360,1428,32051,1001288
348,1001759,1001008,1001282,24040,1001067,1001370,1001846,1001677,1001339,277
349,21580,1001935,1001846,13040,1001905,1001710,28580,1001335,1001721,31722
350,1002743,54737,55069,2827,52440,53118,51488,1001503,50676,1002517
351,54425,53569,50211,51088,1001224,54763,1002027,33839,1003270,33703
352,10866,6700,859,20461,28046,3715,11297,30045,10331,17845
353,31808,29930,34602,31799,31503,30628,51315,24361,31947,50543
354,25508,11703,16137,20313,25027,17419,27571,13988,23144,25203
355,12137,6541,6941,18696,14661,6454,14651,4532,17286,18569
356,6267,24077,16693,4783,2487,6348,4088,560,1387,2915
357,2447,31963,17397,18113,17221,14894,17263,17131,30807,1001073
358,1001917,28492,1001073,11974,1001073,1001666,1001721,1001900,1001383,2947
359,1001271,1001917,1001708,16020,1001918,1001901,1001009,1001336,1001689,16703
360,34879,32995,1000951,32749,51735,1000739,53469,55143,54120,1001993
361,54612,53140,50640,54275,1002742,33951,1001455,35385,1002241,55675
362,17979,11260,3351,4301,11536,17293,6696,6546,6423,17058
363,34144,21512,22037,34696,33519,23216,33434,27571,33875,32106
364,25408,14743,13593,19840,23272,13456,28731,12762,21663,27852
365,17960,1506,6939,15610,15943,10615,20001,3187,14012,12597
366,4697,17909,29680,6224,4599,10052,283,619,6571,6304
367,23224,3282,16991,1001680,717,21954,21438,25078,24584,1001380
368,1001669,3178,1001010,10188,1001021,1001012,1001732,1001919,32589,905
369,1001285,1001693,1001847,22480,1001704,1001834,1000426,1001029,1002049,1322
370,1001823,1001418,55774,55289,53000,28575,53797,53707,34113,1000894
371,53235,33132,55331,51582,1002090,51025,53812,51886,1002057,53252
372,27507,19582,10322,12331,31809,2811,16872,17907,2017,24300
373,50626,30689,31416,51382,31908,29909,50831,28813,34185,50470
374,21306,12617,13732,28860,24240,17580,25763,11707,28310,23171
375,13962,6679,2160,14271,10497,10997,11158,6948,14256,11563
376,2290,29962,4873,480,746,2816,4613,2952,898,3668
377,17109,11790,17025,1000434,16998,3333,27593,34944,31031,1001830
378,1001689,1000998,52516,27792,1001669,1001045,1001705,1001710,16100,2477
379,1001021,1001704,1002061,29622,1001933,1001715,1001272,1001665,1001934,17064
380,55643,1001058,54742,1002633,50094,1003217,52980,1001660,55130,1000964
381,54477,33057,53370,50692,1003016,32783,1000481,52880,1002026,50211
382,27952,6641,13960,14390,6594,14080,4145,17058,17367,28225
383,31088,31897,31750,28757,33627,22970,35009,27920,51886,33786
384,20717,20012,18924,26328,24147,19394,29748,20882,20261,28483
385,18430,176,3097,10718,11061,6821,10645,9,10916,11118
386,3189,14596,29485,2554,807,3813,6374,6939,1528,52
387,17025,17109,29425,50631,17397,14596,17214,10816,20360,1001701
388,1001932,1001013,1001258,29393,1001286,1001046,1001832,1001927,1001035,16505
389,1001256,1001734,1001682,16981,1001764,1002046,2256,1001277,1001736,22480
390,1002290,1002861,1003017,55464,52715,53868,52540,55534,33090,1001968
391,50172,51301,53969,54473,1001143,52947,55114,51400,1002106,32849
392,31121,13821,14340,6574,17620,20225,14106,28376,17797,6867
393,32032,35418,29909,30787,31847,32652,31006,25432,33901,32941
394,24838,14587,11185,21932,24089,13775,24774,20326,28696,28137
395,15873,386,1528,7035,11215,747,19793,3680,18572,14829
396,6881,29688,6272,6451,6669,4329,6413,6714,896,3632
397,2783,12760,17138,16100,24336,15128,1428,23948,29310,1001905
398,1001732,1001010,1001664,1477,1001291,1000430,1001670,1001705,1001279,22981
399,1001336,1001929,1001908,17569,1001848,1001996,1001275,1001000,1001678,27379
400,1002966,55395,1000222,26102,52916,55654,54205,53870,35296,1003238
401,53443,50042,53367,33699,1000938,53016,1002822,50544,1001503,1000875
402,6521,11243,6934,11285,13779,28321,14203,21823,15053,1134
403,51037,32717,29568,33522,31043,29548,30370,29277,35461,35295
404,28008,16393,21598,20471,20984,12733,24353,20231,21503,26722
405,16505,6538,6598,16360,12137,2463,15104,4314,19927,19015
406,6674,29308,4463,2198,952,3871,3659,4180,3712,6360
407,11828,17113,33396,1001682,32317,10188,17131,20360,17221,1001834
408,1001921,50631,1001668,20250,1001027,1001286,1001900,1001682,50631,11974
