,0,1,2,3,4,5,6,7,8,9
271,31461,1850,50287,12709,209097,8953,3301,22548,62416,9158
272,45345,15754,206313,3269,41018,31200,2586,205678,199389,48344
273,51309,34224,60111,29527,199938,48943,15557,16347,211101,56665
274,7018,12496,8728,34087,21211,41690,8587,31242,28760,1273
275,212567,33920,50266,12779,39087,378,42409,30784,203231,20677
276,29632,42885,328453,35833,202422,205246,39138,2611,8412,199389
277,31042,207788,42676,44622,3216,6893,25515,8331,9198,206066
278,8359,29314,29314,202164,2119,15844,15895,42473,15493,29084
279,29134,25248,30764,6848,199298,206420,16019,198977,29321,44712
280,9370,27733,36351,21859,60707,208814,26827,51044,133982,17804
281,64230,37002,53006,54869,200761,25668,3842,2722,17488,17819
282,12324,30844,36924,37126,7594,8890,681,35393,32437,52468
283,14102,23483,31404,35008,199339,29462,200906,17451,34410,208520
284,64478,42490,34897,62059,37670,17625,61169,200906,207992,1967
285,33763,24951,197357,21017,20886,209368,12759,16202,6849,60631
286,39673,1267,4,12783,211670,61138,202605,58351,39927,44234
287,44377,35237,9121,43619,36444,208764,43406,56568,29695,25472
288,199938,24482,20634,209523,60471,205679,15879,15535,42560,28905
289,51375,6866,48161,29081,47377,210036,201011,15796,24764,34285
290,19750,35000,206006,41164,34393,25394,15673,12578,33438,12406
291,51057,14907,58299,35239,42953,34156,9044,264608,41000,43350
292,59105,210103,42708,50469,48715,29125,198930,10745,21412,13189
293,43016,12312,43754,1103,15600,205614,15401,8422,51862,212003
294,204279,19108,34224,50903,8315,51319,48344,12611,197301,49813
295,60316,55002,6730,20647,51669,43950,29169,8416,39028,62282
296,56550,52000,50620,20485,36236,197159,60316,206509,8881,1547
297,3209,35807,43826,196847,39435,28118,41727,43321,41798,21282
298,34602,1901,28685,12389,43996,15943,24689,8708,34187,8879
299,29321,35046,197046,15943,197046,43413,200155,31349,42908,42189
300,204754,200386,17501,62184,132453,27411,39861,45838,35371,132933
301,17465,25145,133982,2549,132245,265662,132400,37236,28556,217
302,199244,38064,29152,4385,46997,8468,9605,27901,13156,201430
