,0,1,2,3,4,5,6,7,8,9
319,11215,49931,299,14988,44914,47887,44377,62099,197269,40328
320,60833,15088,205697,35046,209792,20926,64230,15685,51669,16628
321,203457,43915,44506,36817,41302,38796,16637,12252,26830,49163
322,32890,50994,44045,36352,208098,12177,46416,203457,41682,205515
323,2495,63318,23719,13118,14618,13118,20776,60042,202632,557
324,48289,393856,39435,10013,200583,46303,25381,31841,48072,6167
325,22438,10279,16814,17055,12307,393552,2722,4851,12426,7514
326,51819,7377,19108,16302,200155,1741,56635,2586,37100,59397
327,6057,50979,34984,203432,33796,202391,205775,8943,26167,48551
328,2914,43754,18209,44045,8362,7896,18516,2495,25192,135887
329,15673,39069,27668,204234,39399,43655,50810,142616,12430,11815
330,200334,46293,62759,23719,37670,42682,57044,39650,11381,19016
331,264679,25408,8749,51570,803,270014,27901,27678,44341,51255
332,9824,52431,48155,17306,51018,27660,38195,51604,54594,50166
333,4809,45609,35567,42473,20057,131210,56166,134341,34410,137120
334,20055,42393,9500,134944,134521,5397,27668,205893,17934,5468
335,8248,27883,28099,42393,41691,52341,210140,8427,44244,47295
336,8402,63771,12668,19016,136972,5603,25038,6568,6535,52341
337,24560,14773,17676,9600,201557,34858,41341,14773,139195,5391
338,7203,5483,269923,6568,48289,5408,59128,201686,23881,22927
339,203602,8991,398065,20965,39560,9600,3314,378,133189,25513
340,13055,201106,54858,15544,15699,395748,394197,51234,9607,263689
341,262239,64073,63770,29305,27364,11404,202164,8047,264608,29962
342,32329,31138,206287,33819,206873,55785,201557,55785,8749,9245
343,265721,16019,21183,8053,17465,41075,133579,50222,21928,48417
344,21183,7418,18196,64073,22742,8359,41897,264744,50195,50973
345,15142,51349,44558,31138,58067,22927,27828,47698,198936,131269
346,24806,263824,14430,13925,50550,27725,2500,262178,9500,27017
347,135262,207609,36905,27699,30886,397990,202078,64238,12668,42580
348,131583,199588,327794,262149,9824,20609,264605,28905,3816,8466
349,8346,9430,4685,394197,27747,3329,29962,8386,1246,11888
350,399924,202536,1111,13489,8670,133982,24806,2485,15368,327794
351,37187,8346,9443,60304,5516,8220,60304,45235,397990,6720
352,12735,205961,56055,135262,19171,8346,45194,211772,54858,19171
353,1120,6134,37963,2860,53006,6134,15457,17072,202872,136994
354,45528,37123,27272,23481,8048,37123,37315,22355,197706,27770
355,15011,1205,327947,12735,29497,1109,21859,1109,134325,132003
356,17623,17306,202329,12991,28099,30844,1853,4713,62416,55990
357,138562,9471,29317,8657,37578,4608,17306,64095,22884,17523
358,131995,45828,20676,4608,265721,56055,37336,4812,398721,5738
359,2907,8657,44684,131995,19165,4812,9471,27790,327794,12843
360,134220,132003,28917,4837,64073,17523,4851,50629,39837,7590
361,15962,4812,15133,38635,34385,553,38220,35061,138562,201211
362,35574,38074,16298,12662,39861,397142,4134,44974,132003,35266
363,28917,208974,16117,30823,132933,35540,202539,13122,37963,35332
364,28760,59494,60955,198095,204165,15594,8167,8905,2504,60767
365,12322,133189,396190,62360,9121,8331,200567,3265,36905,198611
366,31642,51892,200906,206509,22884,16353,56568,198570,6058,199422
367,34373,12874,4773,50266,36905,49544,31042,34772,1221,199150
368,51155,41696,41710,35661,37187,48139,199937,205036,34568,55933
369,209097,205678,199554,42303,1205,50999,31642,197422,35598,31263
370,60610,49920,199837,210104,398721,212647,42401,29100,36874,15626
371,38077,55430,57670,133959,23483,35323,208574,17884,36692,15544
372,11402,197301,57503,199103,9443,198507,135134,10310,204274,51873
373,29086,59676,25192,43380,131995,55699,24776,37457,203556,20912
374,24951,12579,62416,8271,45090,35807,21700,265662,200129,11426
375,16141,39375,20848,60049,2504,57670,6877,199324,39405,5379
376,28840,31148,398721,21699,203488,29222,207960,48683,48481,211398
377,196957,21034,204332,35432,39083,29086,2593,31323,9930,47110
378,37519,212485,32437,201686,196638,45797,15683,15716,327831,42000
379,6893,34781,50226,42000,31472,56550,42346,30938,5602,328137
380,10143,48503,7545,198260,50266,51392,5413,2609,35362,62759
381,200386,49866,10364,16637,5479,29329,50163,12271,42346,53488
382,50979,328039,5505,198977,24904,25255,61135,206548,13319,8437
383,34285,197029,42252,11525,198781,12508,35467,43413,48943,43132
384,10242,27272,9147,55286,199860,42970,7922,4922,207423,10364
385,7896,50446,135150,206718,9085,4713,42473,205775,12508,53755
386,58224,197318,12768,54613,59253,31863,15108,15934,51604,9824
387,19016,10381,7303,10364,31143,12389,53488,15267,44558,42885
388,48511,23118,22438,39699,51871,11402,60042,45838,28768,16322
389,6535,11830,211670,39384,19528,15267,557,20904,44489,133736
390,3927,2698,24550,25184,47217,6667,42557,58431,327935,8053
391,56791,42387,27879,9009,42760,62173,35699,11039,209915,21928
392,5576,39650,15301,58698,25424,3676,11051,18121,44424,50543
393,27879,204234,21127,56420,208927,39020,59441,206065,15954,60879
394,2497,2500,2107,14453,203596,50512,50512,1797,7727,137153
395,5603,12772,29278,25145,34056,6057,1916,31036,60833,33819
396,395152,52468,4049,133661,327813,27364,23719,9498,34553,12579
397,2108,137084,27843,206012,15108,18209,9829,3269,34984,27668
398,3216,206012,13055,15038,198524,206701,27833,15774,10364,41897
399,23752,3549,2497,62184,4128,14868,56588,27833,44045,264640
400,30640,9600,27928,53184,17378,5483,53755,6407,263777,21365
401,51164,394972,19165,5516,50979,47237,51813,44651,24186,27928
402,31138,25365,394197,201924,136988,378,63771,50195,133959,13925
403,16629,2108,17523,205036,20904,62184,8253,33819,17551,45475
404,207609,27017,202872,200590,44691,19397,7782,393522,142616,35592
405,269923,9500,197706,6535,28760,395152,33819,137257,3549,39861
406,15924,41771,132933,56030,199853,55850,211722,25513,21127,23860
407,32160,58220,8466,21365,14453,198561,4771,28099,33185,63479
408,16019,267797,263157,397990,41843,29497,41075,56588,8991,33876
409,24309,28854,24768,264744,132453,264744,264640,14434,201557,44558
410,137257,14638,25543,27725,11317,27928,7514,6939,134220,7908
411,9186,6939,4713,394256,51515,398960,21365,202872,25513,37406
412,23481,1213,1120,11097,201091,50348,27725,197706,27839,2488
413,327794,23860,4851,202536,51943,60471,13925,52088,27947,395152
414,206008,209465,135328,18196,4785,17439,61110,133982,29018,45828
415,679,49941,45090,327741,27879,16360,12361,15457,29962,11193
416,18209,199484,16796,11888,20875,33876,133982,398355,20055,38064
417,13969,21859,42863,199159,9069,17072,211772,37187,206287,17962
418,55960,327875,202539,1113,33588,328114,36909,2488,60304,2501
419,4851,12991,15669,3243,262792,42685,6134,17518,133982,206114
420,135328,398721,199551,134090,8053,36937,1113,45345,8346,43341
421,38074,396105,25310,38220,31286,4851,26347,17962,17072,16347
422,9790,38796,42893,45090,27839,132003,30844,3597,17306,28738
423,29670,15525,262792,38074,37386,4134,396105,41937,37406,13037
424,205597,135328,49981,205790,1246,38635,38796,39935,1109,38965
425,8636,140726,44869,29624,398960,208974,64095,204052,38796,211083
426,28728,2907,199571,37406,132268,23181,55990,202454,56055,50247
427,62098,553,15540,12555,31337,5378,202329,48166,4837,13193
428,47698,55805,39605,199165,8386,12306,10098,42707,63770,45011
429,40994,33824,131749,50309,135262,57843,44084,34154,15964,133959
430,206957,200350,42668,52075,58220,35008,61400,34916,16796,206701
431,197422,44332,15576,1835,199159,60876,202605,35007,201011,47678
432,206067,38965,62275,50550,398355,1835,1101,203352,47654,15836
433,17726,37474,43380,4657,42580,48821,208627,198901,20712,34960
434,31922,59689,44341,25106,37236,6079,39673,140443,8315,3257
435,206548,18403,5610,15683,12991,203556,199468,49855,8473,22342
