,X,Y,ASN,Peer IP,Continent,Colors
80.81.194.119,-34.69183,-1.618846,34288,80.81.194.119,Europe,3
80.81.194.131,-14.86788,-25.070318,20811,80.81.194.131,Europe,3
80.81.194.140,-14.779307,-25.402342,25220,80.81.194.140,Europe,3
80.81.194.186,-12.227982,-22.96549,12779,80.81.194.186,Europe,3
80.81.194.190,35.36768,6.8361964,31042,80.81.194.190,Europe,3
80.81.194.213,12.181056,-28.515251,3214,80.81.194.213,Europe,3
80.81.194.215,37.756783,6.7874246,42708,80.81.194.215,Europe,3
80.81.194.26,16.789753,-28.926277,6461,80.81.194.26,North America,2
80.81.194.40,36.40567,5.711539,32934,80.81.194.40,North America,2
80.81.194.45,-38.657494,-4.7072725,205112,80.81.194.45,Europe,3
80.81.194.59,-14.42692,-26.226864,29140,80.81.194.59,Europe,3
80.81.194.79,38.106686,5.936717,31027,80.81.194.79,Europe,3
80.81.194.83,25.769945,-26.584133,50384,80.81.194.83,Europe,3
80.81.195.14,-39.588127,-2.7360826,60501,80.81.195.14,Europe,3
80.81.195.143,-34.771854,0.19302984,51185,80.81.195.143,Europe,3
80.81.195.146,-41.42248,-7.0084386,209102,80.81.195.146,Europe,3
80.81.195.166,-15.212832,-23.35852,47147,80.81.195.166,Europe,3
80.81.195.171,-16.2088,-27.399086,64475,80.81.195.171,Europe,3
80.81.195.178,-36.78978,-7.642989,206356,80.81.195.178,Europe,3
80.81.195.219,-16.547928,-27.293285,58057,80.81.195.219,Europe,3
80.81.195.241,-38.231434,-3.7242577,49697,80.81.195.241,Europe,3
80.81.195.252,-0.32898217,-6.260316,18403,80.81.195.252,Asia,1
80.81.195.35,-15.7961,-26.629848,35710,80.81.195.35,Europe,3
80.81.195.40,39.927517,7.68036,32934,80.81.195.40,North America,2
80.81.195.98,-5.082392,-33.458134,6233,80.81.195.98,North America,2
80.81.196.120,12.016337,-28.304045,37721,80.81.196.120,Africa,0
80.81.196.146,40.36494,6.9360723,41327,80.81.196.146,Europe,3
80.81.196.156,-33.961334,-1.8819757,34927,80.81.196.156,Europe,3
80.81.196.189,-33.53153,-1.6072792,21412,80.81.196.189,Europe,3
80.81.196.197,-32.97774,-1.3937696,58299,80.81.196.197,Europe,3
80.81.196.225,-38.036156,-7.2817683,213151,80.81.196.225,Europe,3
80.81.196.239,36.754635,8.061392,59890,80.81.196.239,Europe,3
80.81.196.241,12.32215,-28.595833,206499,80.81.196.241,Europe,3
86.104.125.1,17.053633,-27.757265,39107,86.104.125.1,Europe,3
86.104.125.108,15.902979,-26.919758,33823,86.104.125.108,Europe,3
86.104.125.113,15.47423,-27.470243,35505,86.104.125.113,Europe,3
86.104.125.130,36.11776,7.166812,8075,86.104.125.130,North America,2
86.104.125.132,38.106686,5.936717,203929,86.104.125.132,Europe,3
86.104.125.145,15.613507,-28.076511,3233,86.104.125.145,Europe,3
86.104.125.156,0.8206452,-35.253174,48571,86.104.125.156,Europe,3
86.104.125.167,38.57398,7.552041,6830,86.104.125.167,Europe,3
86.104.125.170,16.53741,-27.15705,203574,86.104.125.170,Europe,3
86.104.125.47,0.93874973,-35.165356,39668,86.104.125.47,Europe,3
86.104.125.53,-14.584916,-28.968964,57050,86.104.125.53,Europe,3
86.104.125.59,-39.41604,-6.277926,56430,86.104.125.59,Europe,3
86.104.125.66,15.902815,-26.919632,35267,86.104.125.66,Europe,3
86.104.125.67,36.53359,9.063916,10310,86.104.125.67,North America,2
86.104.125.81,16.092596,-27.11339,31554,86.104.125.81,Europe,3
86.104.125.93,-1.1703919,-43.744545,31313,86.104.125.93,Europe,3
86.104.125.97,28.230972,-25.71498,8220,86.104.125.97,Europe,3
89.234.186.6,-9.885921,-31.89886,204092,89.234.186.6,Europe,3
91.132.202.2,-15.643762,-26.743618,35710,91.132.202.2,Europe,3
91.206.52.103,-39.389763,-6.035448,196621,91.206.52.103,Europe,3
91.206.52.109,-33.76178,-2.0048077,198385,91.206.52.109,Europe,3
91.206.52.115,16.789753,-28.926275,6461,91.206.52.115,North America,2
91.206.52.116,-18.684166,-22.879255,8218,91.206.52.116,Europe,3
91.206.52.117,-17.912386,-25.609474,25091,91.206.52.117,Europe,3
91.206.52.126,-34.4761,-14.575592,20612,91.206.52.126,Europe,3
91.206.52.127,-34.47625,-14.575575,20612,91.206.52.127,Europe,3
91.206.52.130,-32.822834,-1.9586995,58299,91.206.52.130,Europe,3
91.206.52.141,-37.341434,-8.304386,59891,91.206.52.141,Europe,3
91.206.52.149,-32.587887,-0.10717153,15547,91.206.52.149,Europe,3
91.206.52.15,-34.69925,-4.687515,15623,91.206.52.15,Europe,3
91.206.52.157,-38.428352,-6.465899,48550,91.206.52.157,Europe,3
91.206.52.17,-34.68605,-2.8089232,31424,91.206.52.17,Europe,3
91.206.52.172,28.32848,-25.615604,8220,91.206.52.172,Europe,3
91.206.52.177,-36.413025,-5.4949465,58057,91.206.52.177,Europe,3
91.206.52.180,-12.513777,-25.256657,62167,91.206.52.180,Europe,3
91.206.52.197,-35.16188,-4.8615937,51873,91.206.52.197,Europe,3
91.206.52.205,-39.869175,0.8657361,24482,91.206.52.205,Asia,1
91.206.52.216,15.420666,-28.006544,202032,91.206.52.216,Europe,3
91.206.52.219,11.141778,-28.264225,60501,91.206.52.219,Europe,3
91.206.52.233,-4.988588,-33.84704,34019,91.206.52.233,Europe,3
91.206.52.236,-12.798106,-28.662075,34927,91.206.52.236,Europe,3
91.206.52.246,-38.426094,-6.6778,51786,91.206.52.246,Europe,3
91.206.52.32,-37.22217,-7.378549,21232,91.206.52.32,Europe,3
91.206.52.38,25.741003,-88.85925,59890,91.206.52.38,Europe,3
91.206.52.40,-10.958729,-25.692745,48362,91.206.52.40,Europe,3
91.206.52.5,-14.890466,-23.209131,47147,91.206.52.5,Europe,3
91.206.52.57,70.776634,-60.438915,51184,91.206.52.57,Europe,3
91.206.52.60,-32.97019,-7.369872,202194,91.206.52.60,Europe,3
91.206.52.68,-37.24221,-7.724604,12307,91.206.52.68,Europe,3
91.206.52.9,-35.67361,-7.0438733,29691,91.206.52.9,Europe,3
91.206.52.90,-35.795547,-6.487686,59414,91.206.52.90,Europe,3
91.206.52.94,35.66948,8.67286,1836,91.206.52.94,Europe,3
91.206.53.12,-37.951847,-4.065655,50869,91.206.53.12,Europe,3
91.212.242.251,-15.389145,-28.39071,49420,91.212.242.251,Europe,3
93.159.141.1,-15.051359,-28.059505,49102,93.159.141.1,Europe,3
93.159.187.1,-15.547165,-28.23443,205148,93.159.187.1,,5
94.177.122.233,-40.569054,-4.2243857,60474,94.177.122.233,Europe,3
94.177.122.242,-41.608566,-4.622508,35619,94.177.122.242,,5
94.177.122.245,37.090855,6.323861,47422,94.177.122.245,Europe,3
94.177.122.251,-36.750225,-5.060021,58057,94.177.122.251,Europe,3
94.247.111.254,-40.30098,-6.558193,49673,94.247.111.254,Europe,3
97.107.176.1,7.7502856,-1.9991453,6391,97.107.176.1,North America,2
