,0,1,2,3,4,5,6,7,8,9
226,56635,39375,61958,199846,9038,11039,197692,61327,6856,12406
227,4773,34119,53824,52336,41585,21211,9790,12876,26167,41302
228,13189,4922,42252,8674,31246,21131,206238,49420,25054,42252
229,44973,57843,15626,49866,8359,20686,30764,1547,49673,15886
230,10098,395748,56728,59554,50937,137153,299,11114,211083,133289
231,6453,396503,11727,7795,40497,263209,20609,207464,33876,328137
232,198672,8218,9119,29075,15716,198672,48328,51265,202618,49889
233,199484,6867,30999,6407,50903,5645,197889,12767,42409,8426
234,262320,62094,209368,30886,61109,206404,43451,61049,8778,133481
235,51728,42695,43910,49036,205891,41931,42729,8717,51728,59686
236,16298,12996,3255,62282,62416,36874,43541,43382,57670,205679
237,133800,396507,135150,38158,42622,57469,39756,8781,2128,12611
238,42189,41709,41723,8767,15614,31027,12480,15542,43957,33837
239,28685,196819,15943,43341,553,41009,13178,34953,16302,60149
240,32100,17408,51132,31736,19331,199283,23031,139994,17210,7203
241,34643,40285,18419,2510,49941,54613,199516,11815,132905,59622
242,213279,48417,27364,45011,208725,25376,7922,60309,6128,3208
243,12324,62225,28773,16591,34594,15594,202618,39837,16019,2607
244,59536,24016,50158,61189,33763,60471,44341,60213,63473,8670
245,57128,51164,202094,199412,25038,208854,198936,29247,205535,201396
246,8515,48149,58322,12793,203476,7782,43016,45005,48670,43127
247,42207,197357,7247,11488,31461,15969,132003,20875,206484,35266
248,63949,12430,34156,1955,49505,49624,57214,42819,208942,8369
249,51515,56478,51815,60415,43561,206238,44769,680,201825,28725
250,37315,11708,64230,131210,133658,36352,203380,5416,46303,29329
251,11607,51773,57943,201072,51630,29032,11525,23473,104,17625
252,35432,8437,28728,14061,57069,201366,16353,49788,6908,12508
253,48154,1213,21175,17705,20565,34971,29152,39790,60876,1764
254,34285,327987,49688,34525,198095,41435,56402,44506,201270,63056
255,206065,35007,44735,208006,12390,202130,35227,41341,57044,24016
256,13000,60664,41090,42729,396982,327844,208006,57760,48969,12941
257,47408,25441,55569,2107,12996,200155,1930,6871,21050,20910
258,35368,47116,29081,1836,199860,196890,1759,62023,197738,41696
259,16316,34574,50629,1241,48551,48362,41709,1140,51184,8866
260,1797,1289,52361,55990,299,60976,39568,209700,133752,44000
261,60672,135262,5576,28742,11727,10881,31978,24951,63479,27843
262,12360,21013,37061,13036,15598,12353,15987,203618,8821,4713
263,39122,202618,34354,48294,34743,198736,3208,3352,41589,25133
264,28885,38077,60631,55145,197252,15267,21351,44377,8648,7828
265,41937,8953,43016,58475,197405,48846,8369,14061,8208,8648
266,6677,25417,21131,60111,16409,44544,37519,31604,25381,12849
267,62416,204092,19528,4128,197029,62023,43081,1221,1213,201557
268,29396,29396,201367,44941,44604,201240,206845,48642,56568,50673
269,50629,56329,8839,56740,59494,48551,24679,719,41682,3209
270,28545,2907,35558,29802,21859,327849,54825,8167,327849,45758
271,15457,207609,11708,63848,38796,199516,37520,28186,30741,37315
272,20900,34244,49981,8726,12586,34347,55836,45671,44384,32881
273,6407,15836,201333,199289,43413,8466,16125,204671,59715,42699
274,393275,9318,8648,201035,202652,8330,48351,47869,208332,30640
275,8937,200142,41753,25428,51164,41955,40975,22047,197204,24751
276,24764,62282,61044,197029,55569,61468,51426,202562,50288,50304
277,28854,30640,15954,55391,51561,43848,32097,198985,47787,60351
278,41727,62275,5409,12931,56534,43709,51035,57154,8823,59507
279,31042,1547,39153,41341,21473,49800,206420,3216,3292,202422
280,7303,5786,205790,200460,49985,10010,52361,62759,34858,264679
281,136393,45194,32899,33083,45820,22458,23719,17948,46997,395965
282,5650,44156,23951,50287,51859,2200,33980,9605,4528,11478
283,197975,20769,3265,8468,48294,44558,27651,198249,3249,48089
284,207151,20135,197669,201227,44341,44946,37154,203488,137084,12703
285,30836,60213,5392,39567,35323,44914,197078,21299,50030,29018
286,58328,57154,8896,39651,21050,132167,44158,199101,21390,203752
287,62513,19255,21699,62000,20849,24786,37474,22894,9340,25478
288,45009,31027,39257,56639,198726,49342,3209,208139,12996,49675
289,43996,41405,3333,196890,34779,208712,35378,41710,1759,201825
290,328162,28109,14708,205893,32890,22799,201106,58765,51392,58212
291,49642,35467,17506,21396,19171,10013,7470,11427,204170,15964
292,28773,51018,51263,41589,50012,8437,12586,201852,47834,237
293,198736,13046,13004,13319,202042,39122,15836,45011,21013,206509
294,29962,8330,12593,17222,208332,44574,6876,43451,47654,45942
295,202605,204332,28876,56635,51570,27882,43957,13118,12923,51167
296,8540,198161,39122,20750,51458,54632,197580,20755,47438,28929
297,13925,58717,262149,198985,42442,49640,29075,62416,58717,43709
298,35426,39007,15830,20880,8315,12555,203296,15725,42132,43478
299,12322,15763,203296,51873,9136,24586,29396,199524,25192,43561
300,17948,393249,23118,17306,139759,47583,17310,211552,56981,17884
301,25159,134521,13273,7029,198781,2519,24550,4766,38077,39273
302,52130,25534,51265,47377,50633,207306,42289,35369,6736,201838
303,48756,10094,29555,41489,204059,34154,25151,34878,328453,15693
304,201270,2843,200906,61110,34296,50289,51167,35530,15525,2107
305,206006,199803,199412,39648,47836,44158,35067,208210,50661,25273
306,49711,28972,34743,48379,46309,16509,16375,33923,36924,49367
307,37578,23752,56055,51458,61169,34081,42781,19397,264811,51862
308,13118,15798,197078,31200,60072,201211,39702,48359,39578,42442
309,8764,8427,199524,61958,15802,202164,15683,8728,9198,8412
310,28768,31978,43915,47196,270014,60707,17747,62538,31841,37963
311,49920,328381,208907,132199,12629,32329,328358,19165,63920,9245
312,1853,5567,55536,52088,47474,2586,34244,203641,51920,12735
313,198668,198736,60876,44684,41026,1887,33871,60781,5603,23242
314,208927,9329,39862,49432,5385,44365,208877,205344,199995,23752
315,197692,44158,47304,59397,207995,42675,37693,25515,29317,35237
316,31138,50512,48139,21161,47155,17356,48446,12783,24904,39816
317,34587,3605,45170,204708,12543,8369,263779,24806,56910,204059
318,25381,25381,43320,31510,8508,61958,41034,203953,20561,13000
319,41405,3326,3216,39007,15895,13045,198726,44712,8319,43132
320,40098,23473,46303,135421,57558,41871,52075,135755,41691,26347
321,134697,48440,327707,34960,10838,10131,11814,395089,14593,263157
322,48146,43966,60304,42038,206549,52039,43142,7713,328114,18779
323,42227,43260,5396,25353,31693,42970,57187,48386,21175,35065
324,39551,39927,199937,43619,49371,205220,395257,204332,51167,141235
325,51935,56912,12923,205100,205100,204052,31633,47116,35348,47698
326,34568,24955,35833,34373,7018,133481,42675,29014,15774,35539
327,19397,61468,394256,9146,39375,34788,395823,60924,27,35368
328,50222,6799,49724,42313,29124,44507,12389,41424,196638,37693
329,8391,39435,15802,25521,50473,20764,200434,42313,25229,62113
330,37705,14615,41691,207910,30041,15108,62538,207609,60976,43232
331,14383,63018,134325,43652,327859,18881,46416,36817,45355,12231
332,39935,9044,23655,50633,20555,35361,42009,328411,9208,51806
333,42612,51265,5588,46293,8821,18779,1113,33920,30851,21430
334,47242,50716,59829,25135,208927,199937,209368,14773,5563,4771
335,202652,15474,61399,16117,47304,12539,42557,49342,24837,197019
336,51604,44034,31027,197078,40809,25538,9009,12539,44507,60786
337,17054,42038,265721,19969,8540,57154,44141,135150,12703,16066
338,24961,44417,25417,21282,197467,48139,31510,47589,8395,15516
339,34779,51184,198068,44604,60149,31042,62275,12480,13101,20880
340,5786,58273,210104,34858,137431,48282,33962,59970,270014,4809
341,269923,211960,5692,131627,265662,48155,37084,263209,24398,142616
342,203623,2485,208574,12302,52039,37680,15401,203969,199562,5397
343,2516,8271,50633,16188,6720,328411,59689,202196,42953,49784
344,33788,12759,198859,203065,25415,198095,8615,205485,200914,54632
345,35007,30793,209040,15440,48846,35007,41696,35368,202632,50277
346,57033,12426,205246,24764,140443,3663,51728,44943,31242,35348
347,42831,50620,10242,199468,39775,49981,28000,7247,577,35362
348,12990,34533,47992,41364,49624,35378,35754,49808,35271,47217
349,44066,42610,31042,31027,44303,41710,42841,39138,42961,56478
350,13156,48252,135478,26793,134325,131447,56876,43380,18199,60011
351,19331,40864,6893,10131,24768,49941,206114,35819,13781,395853
352,29527,3301,8399,41354,34019,39923,198260,29385,16247,48220
353,4844,41026,15782,208425,42518,57777,46293,12816,6327,43350
354,207803,264676,34606,51495,5578,21351,60213,44381,208041,197422
355,56515,200486,6677,206314,42708,198717,50316,31725,49163,57552
356,59507,25019,49342,34762,30640,17054,35271,208183,31257,44158
357,138466,35559,12876,24173,58328,12772,20926,46309,16010,211101
358,199853,29119,50810,35574,1273,207423,47764,8262,57407,198612
359,1140,56639,197317,12479,25291,8764,208210,39153,20473,41009
360,397142,262792,208808,267797,42730,12684,399105,24164,207910,23860
361,7506,25159,199571,263157,10013,327707,58698,27725,262913,46997
362,48147,57069,12556,8218,199389,62418,48147,34970,60309,50926
363,4760,44124,29670,49931,9085,48661,37537,47232,62310,2818
364,34590,32899,39602,13781,38077,208323,203488,198330,62445,208520
365,42401,50467,3226,25310,43127,12849,31213,35046,44914,25542
366,197029,16218,48200,44244,199399,327813,3226,42346,48139,42337
367,2614,60036,1734,13331,28891,41424,17356,206484,27678,57507
368,43708,49813,31633,1136,13194,33991,202164,21211,21283,12824
369,1955,39702,8881,201557,3326,56639,49588,50473,58224,9050
370,209620,328228,7377,35558,15142,201281,43232,25532,48979,15703
371,45758,54594,29399,328114,30298,47891,9208,31978,34385,4750
372,20766,198228,208974,201971,201080,15133,206291,42970,43366,24560
373,9269,197889,21412,9269,29550,201773,198183,56472,12353,209097
374,33763,56166,31394,25885,8265,56681,208907,51929,39602,138398
375,196610,204274,44024,21413,37519,9063,29226,8365,199758,28840
376,8334,50163,59414,15673,16881,52336,57044,35382,35833,34108
377,212972,5408,1930,10242,9135,204467,15954,55569,24806,197564
378,41690,20853,21379,1547,35833,5391,34779,34762,31642,51395
379,198570,20904,25229,42387,15788,2119,12768,12676,8728,41998
380,45475,208574,8522,9304,14453,210025,27272,37136,26592,394380
381,52322,7420,32437,198507,37153,4,3367,17523,9916,263689
382,48417,137,63927,5410,61174,51349,47513,37009,37153,12556
383,15796,18779,12757,4616,61044,57507,34154,200953,8400,6866
384,8265,5385,30886,12759,15974,43619,213151,42922,49478,15401
385,205555,201213,44158,12406,49601,8492,50998,30764,49367,49688
386,12426,8369,199103,15456,31655,58717,39912,204052,6730,56535
387,5769,59238,32425,63834,60664,31138,203476,45014,4608,41727
388,24877,29580,200114,14907,39087,43317,41275,47524,62173,24955
389,206479,29084,24603,41727,20647,15886,42189,20764,43996,51468
390,52341,10881,13807,34553,34858,6453,9123,25668,37236,14618
391,22799,131269,55850,34760,28545,3549,18516,39551,12119,37640
392,204880,3243,34410,202196,24482,21334,35061,37282,27651,3605
393,34743,31727,41589,198725,42227,15994,6908,16004,5378,1103
394,16331,204564,15525,25447,9318,9129,42922,60471,49432,264608
395,59775,1967,48453,36492,42968,34758,8445,197564,52000,43197
396,60111,21161,43205,44053,199993,5602,56990,205775,201557,29317
397,327947,19528,24651,47787,29413,42442,13925,49567,12778,34533
398,62275,15683,50449,34288,13118,42317,28685,15535,13065,31317
399,12480,58057,8879,199181,24586,39435,41798,42961,56791,9136
400,29287,207036,47583,197331,135755,7122,210,22438,12684,39891
401,137257,211321,8636,201686,50973,18419,7795,263157,11727,204170
402,12353,50287,133809,28905,52130,12628,49784,224,43406,41828
403,21299,60304,2613,21021,59689,35369,1205,196745,44257,31708
404,25135,15566,207439,25581,48289,51685,15525,48585,44512,34119
405,12849,25310,205697,11492,42337,50661,35179,44622,207995,207825
406,20849,44160,59441,8311,45014,5408,205679,31554,198726,51164
407,41095,14949,133481,44544,47697,50585,59105,62513,35559,1241
408,8489,205112,31461,25291,29512,24877,8391,13065,51395,21283
409,31287,50668,48293,8339,34936,50473,4922,31287,51792,198570
410,24516,22355,17804,211398,7908,49169,17962,31424,139002,57558
411,209974,14453,23719,7850,46416,199554,45906,44297,7753,58698
412,196687,39923,50973,12637,20900,43142,5410,8151,37100,37009
413,34695,36692,20766,3262,30722,9605,201838,196948,39533,5378
414,34559,213024,29252,55699,45766,12222,209198,25579,206774,4128
415,197227,25447,5505,8542,198717,43727,31115,31370,48379,44332
416,198901,196638,13246,62099,40328,35540,47889,203602,41690,42401
417,54632,55569,34587,208590,44096,198161,5524,9785,204092,197095
418,197207,15600,15366,41998,30784,47438,41364,210103,50585,49711
419,204151,8881,36236,58079,13101,42431,12963,203296,56420,29084
420,9245,37532,137431,43380,39767,54412,55990,131447,26793,59554
421,197331,17552,13781,328358,12177,21928,45638,198290,8047,23700
422,209097,33988,9605,41096,47331,2611,42669,41653,23889,29550
423,197564,15796,33988,24560,198736,60309,3262,34814,56837,206549
424,41303,43197,47869,44506,27796,37154,49371,44185,51929,9785
425,36884,196610,9147,206287,44600,20510,50324,33824,42346,41437
426,198561,12709,61400,42819,2614,24851,31604,44735,25478,34772
427,4608,12812,137409,197712,62173,49100,8670,1111,62416,8508
428,15435,49342,16298,29125,20910,8285,39351,212003,201499,57707
429,41275,20764,42431,29321,44712,13188,1241,34936,34953,20694
430,34977,14522,34467,21859,49642,2552,212047,56566,11994,9735
431,212815,211772,395089,51718,134220,32100,15510,49375,263157,18881
432,8218,6866,37100,25376,3352,8674,50392,62290,30892,51561
433,11776,205818,208725,15547,43542,29007,39555,12400,60781,42765
434,200761,211613,210329,39289,43727,16205,205485,20886,197650,37578
